,São José dos Campos,Imóveis residenciais,,,,,,,,,,,,,,,,,,,,Imóveis residenciais,,,,,,,,,,,,,,,,,,,,Imóveis residenciais,,,,,Imóveis comerciais,,,,Imóveis comerciais,,,,Imóveis comerciais
,,Venda,,,,,,,,,,,,,,,,,,,,Locação,,,,,,,,,,,,,,,,,,,,Rentabilidade do aluguel (rental yield),,,,,Venda,,,,Locação,,,,Rentabilidade do aluguel (rental yield)
,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,(% - mensalizada),,,,,Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),(% - mensalizada)
,Data,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,Total,Total,Total,Total,Total,Total,Total,Total
,dez.-24,"179,8",.,.,.,.," -0,02%",.,.,.,.,"+12,26%",.,.,.,.,8.245,.,.,.,.,"222,1",.,.,.,.," -0,08%",.,.,.,.,"+10,93%",.,.,.,.,"42,3",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-25,"181,1",.,.,.,.,"+0,72%",.,.,.,.,"+11,66%",.,.,.,.,8.305,.,.,.,.,"223,2",.,.,.,.,"+0,52%",.,.,.,.,"+10,22%",.,.,.,.,"42,5",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-25,"182,1",.,.,.,.,"+0,57%",.,.,.,.,"+9,64%",.,.,.,.,8.352,.,.,.,.,"224,9",.,.,.,.,"+0,77%",.,.,.,.,"+9,08%",.,.,.,.,"42,8",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-25,"183,3",.,.,.,.,"+0,64%",.,.,.,.,"+7,57%",.,.,.,.,8.405,.,.,.,.,"229,5",.,.,.,.,"+2,04%",.,.,.,.,"+9,18%",.,.,.,.,"43,7",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,abr.-25,"184,3",.,.,.,.,"+0,57%",.,.,.,.,"+6,46%",.,.,.,.,8.453,.,.,.,.,"234,0",.,.,.,.,"+1,93%",.,.,.,.,"+8,72%",.,.,.,.,"44,5",.,.,.,.,"0,52%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-25,"186,0",.,.,.,.,"+0,88%",.,.,.,.,"+6,56%",.,.,.,.,8.528,.,.,.,.,"234,8",.,.,.,.,"+0,36%",.,.,.,.,"+7,30%",.,.,.,.,"44,7",.,.,.,.,"0,52%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-25,"187,2",.,.,.,.,"+0,68%",.,.,.,.,"+6,50%",.,.,.,.,8.586,.,.,.,.,"235,5",.,.,.,.,"+0,27%",.,.,.,.,"+6,71%",.,.,.,.,"44,8",.,.,.,.,"0,52%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-25,"189,0",.,.,.,.,"+0,98%",.,.,.,.,"+6,82%",.,.,.,.,8.670,.,.,.,.,"234,3",.,.,.,.," -0,47%",.,.,.,.,"+6,58%",.,.,.,.,"44,6",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-25,"190,9",.,.,.,.,"+0,98%",.,.,.,.,"+6,97%",.,.,.,.,8.755,.,.,.,.,"231,4",.,.,.,.," -1,26%",.,.,.,.,"+5,30%",.,.,.,.,"44,0",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-25,"192,2",.,.,.,.,"+0,67%",.,.,.,.,"+6,82%",.,.,.,.,8.813,.,.,.,.,"229,2",.,.,.,.," -0,93%",.,.,.,.,"+4,16%",.,.,.,.,"43,6",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-25,"193,8",.,.,.,.,"+0,84%",.,.,.,.,"+7,65%",.,.,.,.,8.887,.,.,.,.,"229,9",.,.,.,.,"+0,31%",.,.,.,.,"+3,85%",.,.,.,.,"43,8",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-25,"194,8",.,.,.,.,"+0,50%",.,.,.,.,"+8,30%",.,.,.,.,8.932,.,.,.,.,"235,1",.,.,.,.,"+2,24%",.,.,.,.,"+5,79%",.,.,.,.,"44,7",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,dez.-25,"196,7",.,.,.,.,"+1,02%",.,.,.,.,"+9,43%",.,.,.,.,9.023,.,.,.,.,"238,6",.,.,.,.,"+1,47%",.,.,.,.,"+7,43%",.,.,.,.,"45,4",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-26,"198,1",.,.,.,.,"+0,70%",.,.,.,.,"+9,41%",.,.,.,.,9.086,.,.,.,.,"240,6",.,.,.,.,"+0,85%",.,.,.,.,"+7,78%",.,.,.,.,"45,8",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-26,"199,5",.,.,.,.,"+0,71%",.,.,.,.,"+9,56%",.,.,.,.,9.151,.,.,.,.,"242,7",.,.,.,.,"+0,90%",.,.,.,.,"+7,91%",.,.,.,.,"46,2",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-26,"200,8",.,.,.,.,"+0,64%",.,.,.,.,"+9,56%",.,.,.,.,9.209,.,.,.,.,"246,0",.,.,.,.,"+1,33%",.,.,.,.,"+7,16%",.,.,.,.,"46,8",.,.,.,.,"0,50%",.,.,.,.,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
